userId,company,email,firstName,lastName,jobTitle,isAdmin,permissionProfileName,AddedDate,userStatus,user
"0347c28c-dce7-4d84-883d-61151cb517ff","paul.allen_tally_stage","Travis.Conway_tally_stage@dsxtr.com",Moises,Hale,"",False,"DocuSign Viewer","2020-03-21T00:05:41.1700000Z",Active,"Travis.Conway_tally_stage"
"035068c7-caf1-492f-bb5a-7d4dd5f5c0a0","paul.allen_tally_stage","Lilliana.Figueroa_tally_stage@dsxtr.com",Carson,Dixon,"",False,"DocuSign Viewer","2020-03-15T16:24:20.7570000Z",Closed,"Lilliana.Figueroa_tally_stage"
"035d938b-2634-42c0-ae3f-3062bcb82164","paul.allen_tally_stage","Samara.Munn_tally_stage@dsxtr.com",Joselyn,Faulkner,"",False,"DocuSign Viewer","2020-03-31T00:05:24.6830000Z",Active,"Samara.Munn_tally_stage"
"03a0ed86-8bfe-4e8b-95a9-3d8166e1dff4","paul.allen_tally_stage","Ezekiel.Davenport_tally_stage@dsxtr.com",Roy,Shoemaker,"",False,"DocuSign Viewer","2020-03-30T03:05:10.3670000Z",Active,"Ezekiel.Davenport_tally_stage"
"03b79691-57e7-431c-abc5-d3c7520790ab","paul.allen_tally_stage","Laura.Byrd_tally_stage@dsxtr.com",Jacoby,Meier,"",False,"DocuSign Viewer","2020-04-13T12:05:28.6770000Z",Closed,"Laura.Byrd_tally_stage"
"03e25bb4-1d43-466e-84a7-b7d3a45a8207","paul.allen_tally_stage","Jane.Walker-Garrett_tally_stage@dsxtr.com",Maximus,Duckworth,"",False,"DocuSign Viewer","2020-03-17T23:05:09.2500000Z",Active,"Jane.Walker-Garrett_tally_stage"
"040ef389-454a-4ac1-b448-4f69e5ff45e6","paul.allen_tally_stage","Lincoln.Carpenter_tally_stage@dsxtr.com",Everett,Weeks,"",False,"DocuSign Viewer","2020-03-21T02:01:23.1930000Z",Closed,"Lincoln.Carpenter_tally_stage"
"0457724f-ef31-4ca4-9b6f-fafe17dc3e42","paul.allen_tally_stage","Jazmin.McKenzie_tally_stage@dsxtr.com",Gabrielle,McLain,"",False,"DocuSign Viewer","2020-03-03T19:21:16.7230000Z",Closed,"Jazmin.McKenzie_tally_stage"
"045b3954-6a5e-4280-89c6-11e5bf29ff07","paul.allen_tally_stage","Daisy.Caldwell_tally_stage@dsxtr.com",Noel,MacKenzie,"",False,"DocuSign Viewer","2020-03-14T21:09:56.2870000Z",Closed,"Daisy.Caldwell_tally_stage"
"045e0ab7-c548-4ce9-af7e-0c984d83e7d7","paul.allen_tally_stage","Johnny.Arsenault_tally_stage@dsxtr.com",Jamari,Carroll,"",False,"DocuSign Viewer","2020-03-21T22:01:07.5400000Z",Closed,"Johnny.Arsenault_tally_stage"
"04b51a06-0bb2-4e13-b6b1-b2fce07d4fb5","paul.allen_tally_stage","Valerie.O'Connor_tally_stage@dsxtr.com",George,Jones,"",False,"DocuSign Viewer","2020-03-13T08:58:31.3130000Z",Closed,"Valerie.O'Connor_tally_stage"
"04faea68-8b9b-48b3-bdd0-698eadda2786","paul.allen_tally_stage","Kolton.Maloney_tally_stage@dsxtr.com",Heaven,Leblanc,"",False,"DocuSign Viewer","2020-03-25T00:04:47.3570000Z",Closed,"Kolton.Maloney_tally_stage"
"05631a08-00ed-4907-b799-80106f0ae0d5","paul.allen_tally_stage","Cohen.Carr_tally_stage@dsxtr.com",Mariah,Weaver,"",False,"DocuSign Viewer","2020-03-31T04:04:37.3500000Z",Active,"Cohen.Carr_tally_stage"
"05806769-e215-4b84-a054-25ed21fee134","paul.allen_tally_stage","Hunter.Bragg_tally_stage@dsxtr.com",Lilly,Wise,"",False,"DocuSign Viewer","2020-03-23T05:05:50.8370000Z",Closed,"Hunter.Bragg_tally_stage"
"05b70497-04d8-43dd-9746-c9c25326af30","paul.allen_tally_stage","Rebecca.Bowers_tally_stage@dsxtr.com",Jaelyn,Malloy,"",False,"DocuSign Viewer","2020-03-31T01:04:46.4200000Z",Closed,"Rebecca.Bowers_tally_stage"
"05d828df-94bd-4d54-8538-2925ef03bc0a","paul.allen_tally_stage","Adrian.Roberts_tally_stage@dsxtr.com",Trey,Sanchez,"",False,"DocuSign Viewer","2020-04-11T10:04:42.2830000Z",Active,"Adrian.Roberts_tally_stage"
"05ffe1c6-5263-48ad-bd46-3a5ade62820c","","Cayden.Connell_tally_stage@dsxtr.com",Donald,Barnett,"",False,"DocuSign Viewer","2022-05-31T20:11:28.8230000Z",Closed,"Cayden.Connell_tally_stage"
"0606bded-6789-4182-a1fe-71d8a3dfb74d","paul.allen_tally_stage","Ariel.Love_tally_stage@dsxtr.com",Nevaeh,Hurst,"",False,"DocuSign Viewer","2020-04-09T16:04:49.4770000Z",Closed,"Ariel.Love_tally_stage"
"0610889d-f52f-48f5-8b82-5e5d72210bc9","paul.allen_tally_stage","Janiya.Brady_tally_stage@dsxtr.com",Lance,Ortega,"",False,"DocuSign Viewer","2020-04-09T14:05:12.8570000Z",Active,"Janiya.Brady_tally_stage"
"06325a72-bde4-484a-89d7-05ceac9fde30","paul.allen_tally_stage","Joshua.Wade_tally_stage@dsxtr.com",Alison,"R.G.S","",False,"DocuSign Viewer","2020-03-14T05:20:48.2000000Z",Closed,"Joshua.Wade_tally_stage"
"0651a0e0-9a04-4198-ba71-2358b20dc265","paul.allen_tally_stage","Eleanor.Wilson_tally_stage@dsxtr.com",Annabelle,Rice,"",False,"DocuSign Viewer","2020-03-20T18:05:17.5730000Z",Closed,"Eleanor.Wilson_tally_stage"
"066429fd-9320-4515-9e2f-f755bc657383","paul.allen_tally_stage","Dayton.Holt_tally_stage@dsxtr.com",Itzel,Williams,"",False,"DocuSign Viewer","2020-03-17T13:05:02.2730000Z",Closed,"Dayton.Holt_tally_stage"
"0683532d-bd98-4398-b7f2-d6696d360932","paul.allen_tally_stage","Roberto.Pope-Padilla_tally_stage@dsxtr.com",Jaden,Marshall,"",False,"DocuSign Viewer","2020-04-02T06:05:50.9730000Z",Closed,"Roberto.Pope-Padilla_tally_stage"
"0686a6c5-5144-453b-97f8-871a4678f390","paul.allen_tally_stage","Izabella.Blackwell-Williamson_tally_stage@dsxtr.com",Benjamin,Ingram,"",False,"DocuSign Viewer","2020-04-09T11:05:17.9830000Z",Active,"Izabella.Blackwell-Williamson_tally_stage"
"06f16e24-c4d6-465b-85e4-4252d9f6fc77","paul.allen_tally_stage","Walter.Dunlap_tally_stage@dsxtr.com",Piper,Rees,"",False,"DocuSign Viewer","2020-02-28T10:55:18.5770000Z",Active,"Walter.Dunlap_tally_stage"
"070fe17e-5a25-4526-91cb-f4f15db1e901","paul.allen_tally_stage","Kevin.Wood_tally_stage@dsxtr.com",Layla,Brown,"",False,"DocuSign Viewer","2020-04-06T10:01:03.2470000Z",Closed,"Kevin.Wood_tally_stage"
"0793ee94-53f7-4fef-96b5-5a6676766c4e","paul.allen_tally_stage","Tiffany.Fox_tally_stage@dsxtr.com",Carmen,Sawyer,"",False,"DocuSign Viewer","2020-03-27T12:05:10.0430000Z",Active,"Tiffany.Fox_tally_stage"
"07a77e85-58d4-4975-9f84-dba70e40b1b0","paul.allen_tally_stage","Catherine.Regan_tally_stage@dsxtr.com",Gabriela,Grantham,"",False,"DocuSign Viewer","2020-08-06T21:12:40.6500000Z",Active,"Catherine.Regan_tally_stage"
"07b3fb4e-5225-43bf-9aaf-d43bee84b3a1","paul.allen_tally_stage","Olivia.Elliott_tally_stage@dsxtr.com",Harper,Dickson,"",False,"DocuSign Viewer","2020-03-08T13:43:20.5170000Z",Active,"Olivia.Elliott_tally_stage"
"07de4160-82d8-4957-a52b-dab66d59f778","paul.allen_tally_stage","Lilian.Russell_tally_stage@dsxtr.com",Jamie,Hutchinson,"",False,"DocuSign Viewer","2020-03-17T22:00:50.5630000Z",Closed,"Lilian.Russell_tally_stage"
"083965a6-a5a0-4dfa-9236-b5aa5b36d835","paul.allen_tally_stage","Angelica.Price_tally_stage@dsxtr.com",Cameron,Walton,"",False,"DocuSign Viewer","2020-03-14T16:11:41.3000000Z",Closed,"Angelica.Price_tally_stage"
"0889d675-94a7-4d49-bacc-d0943f913e5d","paul.allen_tally_stage","Jude.McGregor_tally_stage@dsxtr.com",Solomon,Grant,"",False,"DocuSign Viewer","2020-03-30T19:04:55.5730000Z",Closed,"Jude.McGregor_tally_stage"
"09223462-e4a3-40ca-a32c-ec4a816dbd1b","paul.allen_tally_stage","Kaylee.Haley_tally_stage@dsxtr.com",Cassidy,Welch,"",False,"DocuSign Viewer","2020-02-28T12:21:58.6430000Z",Closed,"Kaylee.Haley_tally_stage"
"0924bb32-6071-478c-a524-ce9b622c22fb","paul.allen_tally_stage","Camron.Ogle_tally_stage@dsxtr.com",Gloria,Wilson,"",False,"DocuSign Viewer","2020-03-29T05:05:06.3970000Z",Closed,"Camron.Ogle_tally_stage"
"096ae263-fdbf-4536-a2b1-9f0b821603a1","paul.allen_tally_stage","Mariah.Warner_tally_stage@dsxtr.com",Dominick,Crawford,"",False,"DocuSign Viewer","2020-04-04T09:04:47.3600000Z",Closed,"Mariah.Warner_tally_stage"
"096bbfce-d0f0-496d-95c4-1692bf97601f","paul.allen_tally_stage","Angie.Penn_tally_stage@dsxtr.com",Kennedy,"McCartney-McDonald","",False,"DocuSign Viewer","2020-03-25T00:05:09.4330000Z",Closed,"Angie.Penn_tally_stage"
"098ac41b-3afe-4dad-9dac-04ed6ebf53c6","paul.allen_tally_stage","Taylor.Shepherd_tally_stage@dsxtr.com",Iris,Keith,"",False,"DocuSign Viewer","2020-03-17T15:07:23.8530000Z",Closed,"Taylor.Shepherd_tally_stage"
"0a557df1-e9b2-4539-8757-d4448b44a516","paul.allen_tally_stage","Aliyah.Barry_tally_stage@dsxtr.com",Dillon,Carey,"",False,"DocuSign Viewer","2020-03-28T06:00:19.1700000Z",Closed,"Aliyah.Barry_tally_stage"
"0a681f2e-dbf6-4b06-8d1f-98c21631e705","paul.allen_tally_stage","Mark.Guthrie_tally_stage@dsxtr.com",Cole,Rogers,"",False,"DocuSign Viewer","2020-03-03T22:25:49.0900000Z",Closed,"Mark.Guthrie_tally_stage"
"0ac7963c-0a20-45fe-b43f-7ec1bc5f9f0b","paul.allen_tally_stage","Drake.Maloney_tally_stage@dsxtr.com",Rowan,"Cantrell-Walton","",False,"DocuSign Viewer","2020-03-24T23:05:18.7770000Z",Active,"Drake.Maloney_tally_stage"
"0b6187b8-002a-4439-8217-66520dd56127","paul.allen_tally_stage","Theodore.Johnston_tally_stage@dsxtr.com",Armando,"P.C.","",False,"DocuSign Viewer","2020-03-29T17:04:54.1670000Z",Closed,"Theodore.Johnston_tally_stage"
"0bb416f6-3d1d-48e2-99a4-e483e6302a8c","paul.allen_tally_stage","Brett.Dickson_tally_stage@dsxtr.com",Zane,Tennant,"",False,"DocuSign Viewer","2020-03-20T18:20:53.2530000Z",Closed,"Brett.Dickson_tally_stage"
"0bc37be2-0747-45c1-a90a-d3c84cd28955","paul.allen_tally_stage","Lilian.Barry_tally_stage@dsxtr.com",Owen,Kenney,"",False,"DocuSign Viewer","2020-03-22T13:05:30.9030000Z",Closed,"Lilian.Barry_tally_stage"
"0be24ab8-e5f3-4965-81d1-3406d132a760","paul.allen_tally_stage","Catherine.Harper_tally_stage@dsxtr.com",Jamarion,Childers,"",False,"DocuSign Viewer","2020-03-03T19:21:36.4700000Z",Closed,"Catherine.Harper_tally_stage"
"0c57588a-8209-420d-a4a4-78802a907252","paul.allen_tally_stage","Gabrielle.Porter_tally_stage@dsxtr.com",Caitlin,Oliver,"",False,"DocuSign Viewer","2020-02-29T02:50:40.0370000Z",Closed,"Gabrielle.Porter_tally_stage"
"0c7df85a-ba14-4f4f-868a-e058c25952e0","paul.allen_tally_stage","Alec.Myers_tally_stage@dsxtr.com",Mariana,Cooper,"",False,"DocuSign Viewer","2020-03-25T19:04:45.3300000Z",Active,"Alec.Myers_tally_stage"
"0cee7373-b171-4f1a-8a34-5f79bb7d9e0c","paul.allen_tally_stage","Madilyn.McMillan_tally_stage@dsxtr.com",Ty,Napier,"",False,"DocuSign Viewer","2020-04-02T06:05:42.9100000Z",Closed,"Madilyn.McMillan_tally_stage"
"0d405907-2e9c-401d-9426-1279f83bdd04","paul.allen_tally_stage","Caitlin.Munro_tally_stage@dsxtr.com",Kyra,Taylor,"",False,"DocuSign Viewer","2020-03-25T18:05:13.1630000Z",Active,"Caitlin.Munro_tally_stage"
"0da2e6da-3c04-4839-8815-df77d3e8665c","paul.allen_tally_stage","Quentin.James_tally_stage@dsxtr.com",Cali,Weeks,"",False,"DocuSign Viewer","2020-03-31T23:04:58.6230000Z",Closed,"Quentin.James_tally_stage"
"0e0b788a-5c02-48ed-9a38-cf0a4ea18aae","paul.allen_tally_stage","Bridget.Payne_tally_stage@dsxtr.com",Cynthia,Richardson,"",False,"DocuSign Viewer","2020-04-04T15:04:41.9870000Z",Active,"Bridget.Payne_tally_stage"
"0e6a7f97-4ff3-4b9a-9292-89566b0fcb66","paul.allen_tally_stage","Ronald.Jackson_tally_stage@dsxtr.com",Jillian,Ferguson,"",False,"DocuSign Viewer","2020-04-02T22:04:41.7830000Z",Active,"Ronald.Jackson_tally_stage"
"0e7fb34e-4c1a-4d05-a8ff-1ce181a83006","paul.allen_tally_stage","Lily.Brady_tally_stage@dsxtr.com",Jazlyn,Beck,"",False,"DocuSign Viewer","2020-04-04T17:05:15.8070000Z",Closed,"Lily.Brady_tally_stage"
"0f1e88ec-2053-4098-8f4b-ce07c227aef1","paul.allen_tally_stage","Maximus.Breen_tally_stage@dsxtr.com",Easton,Rasmussen,"",False,"DocuSign Viewer","2020-03-20T18:01:05.4400000Z",Closed,"Maximus.Breen_tally_stage"
"0f35bd17-7c24-4ae9-8d4c-358ee4c25cee","paul.allen_tally_stage","Mariah.Daley_tally_stage@dsxtr.com",Tyson,McKay,"",False,"DocuSign Viewer","2020-02-27T09:36:27.3000000Z",Active,"Mariah.Daley_tally_stage"
"0fe601a2-7336-400b-9823-91fb509b12b9","paul.allen_tally_stage","Shelby.Miller-Wentworth_tally_stage@dsxtr.com",Dakota,Bowman,"",False,"DocuSign Viewer","2020-03-25T03:04:57.4570000Z",Active,"Shelby.Miller-Wentworth_tally_stage"
"105081c4-33a9-4807-91e2-c7e256270b74","paul.allen_tally_stage","Jazmin.Suarez_tally_stage@dsxtr.com",Fatima,Lewis,"",False,"DocuSign Viewer","2020-03-21T07:05:41.0670000Z",Closed,"Jazmin.Suarez_tally_stage"
"105d8481-5ce3-450b-a8f4-47153b6c3249","","member_admin_1_monitor_events_stage__1__@dsxtr.com",Emilio,Emilio,"",True,"Account Administrator","2025-02-19T23:44:23.0070000Z",Active,"member_admin_1_monitor_events_stage__1__"
"10b4a719-3fdb-4721-998e-853ff35758e2","paul.allen_tally_stage","Aubrie.McLean_tally_stage@dsxtr.com",Gabriella,Floyd,"",False,"DocuSign Viewer","2020-03-24T18:04:40.8130000Z",Closed,"Aubrie.McLean_tally_stage"
"10de20f6-f81a-4bc1-b987-2e6cd4667ddf","paul.allen_tally_stage","Khalil.Gilliam_tally_stage@dsxtr.com",Eden,"C.S.J.","",False,"DocuSign Viewer","2020-03-31T00:05:29.4800000Z",Active,"Khalil.Gilliam_tally_stage"
"1113e9e6-994a-4ad8-935f-d709c16a910f","paul.allen_tally_stage","Colten.Peacock_tally_stage@dsxtr.com",Olivia,Shelton,"",False,"DocuSign Viewer","2020-03-23T06:05:30.2200000Z",Closed,"Colten.Peacock_tally_stage"
"11445c87-b2fd-4cb2-9800-1e2abe0e54ec","paul.allen_tally_stage","Victor.Kilgore_tally_stage@dsxtr.com",Hon,Hart,"",False,"DocuSign Viewer","2020-04-07T05:05:08.4430000Z",Closed,"Victor.Kilgore_tally_stage"
"11590674-0554-45c7-8613-849233088d6b","paul.allen_tally_stage","Michael.Reece_tally_stage@dsxtr.com",Jonas,Mitchell,"",False,"DocuSign Viewer","2020-03-14T05:21:01.8400000Z",Closed,"Michael.Reece_tally_stage"
"117754ad-7a4f-4eb9-8255-84d2969a93c3","paul.allen_tally_stage","Arturo.McCoy_tally_stage@dsxtr.com",Shelby,Delaney,"",False,"DocuSign Viewer","2020-04-06T14:00:09.8900000Z",Closed,"Arturo.McCoy_tally_stage"
"1186047a-440b-4f00-b82f-97d11d361bc9","paul.allen_tally_stage","Jaiden.Dempsey_tally_stage@dsxtr.com",Carolina,Ramsey,"",False,"DocuSign Viewer","2020-04-13T14:02:13.2430000Z",Closed,"Jaiden.Dempsey_tally_stage"
"1197cb84-e5fc-49f7-bec3-00c537347b13","paul.allen_tally_stage","Trevor.Mitchell_tally_stage@dsxtr.com",Malachi,Donnelly,"",False,"DocuSign Viewer","2020-03-06T23:20:03.4670000Z",Closed,"Trevor.Mitchell_tally_stage"
"11cf02a0-7739-4317-8afe-a25f14f364ca","paul.allen_tally_stage","Leah.Collins_tally_stage@dsxtr.com",Mallory,"D.M.D.","",False,"DocuSign Viewer","2020-03-07T04:48:30.0900000Z",Closed,"Leah.Collins_tally_stage"
"11f0410e-9af9-4c4d-b709-1114b6854747","paul.allen_tally_stage","Presley.McBride_tally_stage@dsxtr.com",Miranda,Finn,"",False,"DocuSign Viewer","2020-03-14T08:29:12.9030000Z",Closed,"Presley.McBride_tally_stage"
"12095ce5-d8f2-4411-93df-876dfeb2fc9e","paul.allen_tally_stage","Zander.Terry_tally_stage@dsxtr.com",Jayla,Frazier,"",False,"DocuSign Viewer","2020-03-02T22:29:20.9930000Z",Active,"Zander.Terry_tally_stage"
"1223f82d-d59c-4921-bc5b-49d917272896","paul.allen_tally_stage","Kaylin.Lyon_tally_stage@dsxtr.com",Nyla,Love,"",False,"DocuSign Viewer","2020-03-09T21:44:00.1930000Z",Closed,"Kaylin.Lyon_tally_stage"
"122ecf7e-d441-4f92-8309-0fdaa792c4f8","paul.allen_tally_stage","Vincent.Gomez_tally_stage@dsxtr.com",Dawson,Gonzales,"",False,"DocuSign Viewer","2020-04-06T03:05:01.1530000Z",Closed,"Vincent.Gomez_tally_stage"
"1245e5ab-bd54-444d-9081-c3b6627cfd84","paul.allen_tally_stage","Lily.Tennant_tally_stage@dsxtr.com",Aniyah,Hansen,"",False,"DocuSign Viewer","2020-03-07T13:28:53.7470000Z",Closed,"Lily.Tennant_tally_stage"
"1252017e-e175-4042-9b27-e23e6eb8096e","paul.allen_tally_stage","Autumn.Hood_tally_stage@dsxtr.com",Shane,Neville,"",False,"DocuSign Viewer","2020-08-06T20:18:30.6970000Z",Active,"Autumn.Hood_tally_stage"
"128495fc-5f34-49e5-b058-a7133c14b740","paul.allen_tally_stage","Isaias.Perry_tally_stage@dsxtr.com",Lorenzo,Robles,"",False,"DocuSign Viewer","2020-04-01T20:04:46.6170000Z",Active,"Isaias.Perry_tally_stage"
"12932e9d-d4f2-42af-8f6f-f2315bfd5850","paul.allen_tally_stage","Nathan.Medina_tally_stage@dsxtr.com",William,Guthrie,"",False,"DocuSign Viewer","2020-04-02T06:05:58.4870000Z",Closed,"Nathan.Medina_tally_stage"
"12b214f3-3587-4a89-a049-39be8d1f28e8","paul.allen_tally_stage","Marissa.MacKenzie_tally_stage@dsxtr.com",Katelynn,Greene,"",False,"DocuSign Viewer","2020-04-10T06:05:27.6030000Z",Active,"Marissa.MacKenzie_tally_stage"
"12d9192f-9414-441f-8fe1-ad57dd2f7994","paul.allen_tally_stage","Melvin.Burns_tally_stage@dsxtr.com",Chelsea,Sims,"",False,"DocuSign Viewer","2020-04-09T06:00:30.4330000Z",Closed,"Melvin.Burns_tally_stage"
"12dd7db9-2eea-4fd4-853c-e20505c86768","paul.allen_tally_stage","Delaney.Gregory_tally_stage@dsxtr.com",Sarai,"McKinnon-Carpenter","",False,"DocuSign Viewer","2020-02-29T02:50:33.6730000Z",Closed,"Delaney.Gregory_tally_stage"
"130bf4c2-e336-4b76-8a03-d683d4567168","paul.allen_tally_stage","Riley.Houston_tally_stage@dsxtr.com",Javier,Cooley,"",False,"DocuSign Viewer","2020-04-09T11:05:12.9530000Z",Active,"Riley.Houston_tally_stage"
"134ce5a3-c12f-4558-9d36-98b04f703f15","paul.allen_tally_stage","Darius.Shelton_tally_stage@dsxtr.com",Ivy,Gibbs,"",False,"DocuSign Viewer","2020-03-23T11:05:21.1530000Z",Active,"Darius.Shelton_tally_stage"
"135a52ea-5838-4895-b720-628045354b29","paul.allen_tally_stage","Jadon.Carpenter_tally_stage@dsxtr.com",Walker,Reilly,"",False,"DocuSign Viewer","2020-03-28T17:05:26.9330000Z",Closed,"Jadon.Carpenter_tally_stage"
"1364eb45-d31c-46c2-8fae-6e4350b9674a","paul.allen_tally_stage","Ella.Hughes_tally_stage@dsxtr.com",Gianna,"Larson-Green","",False,"DocuSign Viewer","2020-03-27T07:05:21.9630000Z",Active,"Ella.Hughes_tally_stage"
"13aa1048-7f00-4079-b8ac-80bf0f3e79b5","paul.allen_tally_stage","Malik.Bond_tally_stage@dsxtr.com",Cameron,Haynes,"",False,"DocuSign Viewer","2020-04-05T18:01:00.9700000Z",Closed,"Malik.Bond_tally_stage"
"13bb3ac6-d572-4897-9c86-2718d74d910c","paul.allen_tally_stage","Angie.Dodd-Schaefer_tally_stage@dsxtr.com",Finn,Fischer,"",False,"DocuSign Viewer","2020-04-09T22:00:57.9630000Z",Closed,"Angie.Dodd-Schaefer_tally_stage"
"13c8fb53-612f-4159-8564-e4900d51161f","paul.allen_tally_stage","Riley.Wentworth_tally_stage@dsxtr.com",Kelvin,McCaffrey,"",False,"DocuSign Viewer","2020-03-23T07:04:53.9430000Z",Closed,"Riley.Wentworth_tally_stage"
"142c89e3-8128-48bf-8b82-a39f2c63a7f4","paul.allen_tally_stage","Norah.Cole_tally_stage@dsxtr.com",Anthony,Wyatt,"",False,"DocuSign Viewer","2020-03-10T16:25:42.9130000Z",Closed,"Norah.Cole_tally_stage"
"145ca8d4-9c54-4254-b716-9f5fc5b4ede5","paul.allen_tally_stage","Wesley.Vega_tally_stage@dsxtr.com",Talon,Dominguez,"",False,"DocuSign Viewer","2020-03-20T14:04:48.4970000Z",Active,"Wesley.Vega_tally_stage"
"147417ec-6da5-4aef-8cf8-c966dac06bcf","paul.allen_tally_stage","Camryn.Cruz_tally_stage@dsxtr.com",Alivia,Ramos,"",False,"DocuSign Viewer","2020-03-22T06:05:27.5200000Z",Closed,"Camryn.Cruz_tally_stage"
"1481bf46-7b58-4c34-a0ee-80432ba90835","paul.allen_tally_stage","Emery.Mooney_tally_stage@dsxtr.com",Anahi,Tilley,"",False,"DocuSign Viewer","2020-03-15T20:50:58.2030000Z",Closed,"Emery.Mooney_tally_stage"
"150a00df-5a70-4a65-af98-86a23e7b4281","paul.allen_tally_stage","Ryder.Doyle_tally_stage@dsxtr.com",Valentina,Holbrook,"",False,"DocuSign Viewer","2020-08-06T21:17:14.1370000Z",Active,"Ryder.Doyle_tally_stage"
"1510a470-52aa-4a76-836f-f5e7510a147a","paul.allen_tally_stage","Natalie.Schofield_tally_stage@dsxtr.com",Claire,Hardy,"",False,"DocuSign Viewer","2020-03-10T18:38:00.2170000Z",Closed,"Natalie.Schofield_tally_stage"
"15d7a3be-1129-4fcd-a269-1218a6a8dcf7","paul.allen_tally_stage","Kingston.Eaton_tally_stage@dsxtr.com",Hudson,Medina,"",False,"DocuSign Viewer","2020-02-28T10:55:32.2630000Z",Closed,"Kingston.Eaton_tally_stage"
"15e0bb0e-9a7d-4700-80ed-692e4a3717f5","paul.allen_tally_stage","Zander.Howard_tally_stage@dsxtr.com",Javier,"Stokes-Dougherty","",False,"DocuSign Viewer","2020-03-13T17:35:25.3330000Z",Active,"Zander.Howard_tally_stage"
"1606d4c7-f6a8-45d0-9e94-333cab6e3d57","paul.allen_tally_stage","Briana.Stafford_tally_stage@dsxtr.com",Beckett,Bain,"",False,"DocuSign Viewer","2020-04-03T06:00:59.8870000Z",Closed,"Briana.Stafford_tally_stage"
"1669d536-7438-4601-aea5-16682bbff9b5","paul.allen_tally_stage","Alison.Hackett_tally_stage@dsxtr.com",Ariel,Donaldson,"",False,"DocuSign Viewer","2020-02-28T06:47:48.9670000Z",Closed,"Alison.Hackett_tally_stage"
"16ad5c27-3dbe-436c-a500-5163692d7c5b","paul.allen_tally_stage","Johanna.Barton_tally_stage@dsxtr.com",Dane,Emery,"",False,"DocuSign Viewer","2020-03-07T04:48:23.9030000Z",Closed,"Johanna.Barton_tally_stage"
"16c6c756-b4ce-4e76-baaf-4745545cd010","","Griffin.Snow_tally_stage@dsxtr.com",Gavin,McCurdy,"",False,"DocuSign Viewer","2022-05-31T20:27:52.1800000Z",Active,"Griffin.Snow_tally_stage"
"16cd4bd2-b62c-4f60-ae0d-d83dd7f7b37b","paul.allen_tally_stage","Felix.McCann_tally_stage@dsxtr.com",Brianna,Griffith,"",False,"DocuSign Viewer","2020-02-28T21:27:47.3030000Z",Closed,"Felix.McCann_tally_stage"
