userId,company,email,firstName,lastName,jobTitle,isAdmin,permissionProfileName,AddedDate,userStatus,user
"004da0c3-1e1b-4847-b9b9-62e5fe5ee37e","","Russell.Pierce_tally_ecfa8fe6-857e-4b55-a3c8-a7e281f6bd3a@dsxtr.com",Ryder,Lawrence,"",True,"Account Administrator","2021-03-23T12:45:29.2070000Z",Closed,"Russell.Pierce_tally_ecfa8fe6-857e-4b55-a3c8-a7e281f6bd3a"
"004db575-1ced-4890-91d9-559f36c4c06e","Tally Account 18","Everett.Peacock_tally_demo@dsxtr.com",Everett,Peacock,"",False,"DocuSign Viewer","2020-07-16T09:45:44.8330000Z",Closed,"Everett.Peacock_tally_demo"
"005362f5-61b2-4f34-9647-8f310cef3972","Tally Account 18","Peyton.Warren_tally_demo@dsxtr.com",Peyton,Warren,"",False,"DocuSign Viewer","2020-08-29T07:46:45.3200000Z",Active,"Peyton.Warren_tally_demo"
"00542bb6-acb7-4840-8650-99df4d33cdf6","Tally Account 18","Dennis.Malloy_tally_demo@dsxtr.com",Dennis,Malloy,"",False,"DocuSign Viewer","2020-10-06T21:45:59.3400000Z",Closed,"Dennis.Malloy_tally_demo"
"00723cfe-7ee3-4218-acbd-13d81ec54df2","Tally Account 18","Kathleen.Somerville_tally_demo@dsxtr.com",Kathleen,Somerville,"",False,"DocuSign Viewer","2020-04-15T12:16:15.5930000Z",Closed,"Kathleen.Somerville_tally_demo"
"00788a03-e9b4-4e8a-9b01-1b642d0ab8e9","","Braydon.Jarvis-Lucas_tally_demo@dsxtr.com",Braydon,"Jarvis-Lucas","",False,"DocuSign Viewer","2021-02-20T00:56:55.9970000Z",Active,"Braydon.Jarvis-Lucas_tally_demo"
"0085b610-1aec-4def-9aba-66e6bf5253b7","Tally Account 18","Justin.Medeiros_tally_demo@dsxtr.com",Justin,Medeiros,"",False,"DocuSign Viewer","2020-07-22T12:45:55.1830000Z",Closed,"Justin.Medeiros_tally_demo"
"008a67f0-29da-4057-b02f-08af19fb48bc","Tally Account 18","Brycen.Day_tally_demo@dsxtr.com",Brycen,Day,"",False,"DocuSign Viewer","2020-06-25T16:46:09.5500000Z",Closed,"Brycen.Day_tally_demo"
"008c3f1a-bc38-4238-934a-c9ef1beadf8e","Tally Account 18","David.Howard_tally_demo@dsxtr.com",David,Howard,"",False,"DocuSign Viewer","2020-07-31T01:46:14.1900000Z",Closed,"David.Howard_tally_demo"
"00967b73-7ccf-4a3c-b667-e181d7fae6f2","Tally Account 18","Addyson.Stanton_tally_demo@dsxtr.com",Mallory,McCollum,"",False,"DocuSign Viewer","2020-06-12T16:50:44.1870000Z",Closed,"Addyson.Stanton_tally_demo"
"00a94bc3-0f0a-413d-8375-9acff924e8ea","Tally Account 18","Kendall.Rivera_tally_demo@dsxtr.com",Kendall,Rivera,"",False,"DocuSign Viewer","2020-11-24T03:47:00.6870000Z",Closed,"Kendall.Rivera_tally_demo"
"00ac386d-349d-4df7-99d3-8636d7228057","Tally Account 18","Emilio.Holland_tally_demo@dsxtr.com",Emilio,Holland,"",False,"DocuSign Viewer","2020-10-22T06:48:52.5600000Z",Closed,"Emilio.Holland_tally_demo"
"00b77df5-95de-4e14-85c5-b120c83178ff","Tally Account 18","Melissa.Wells_tally_demo@dsxtr.com",Melissa,Wells,"",False,"DocuSign Viewer","2020-10-02T16:45:59.3870000Z",Closed,"Melissa.Wells_tally_demo"
"00c84912-1ea5-4a75-86f2-32a9bf1f98ba","Tally Account 18","Melany.McGraw_tally_demo@dsxtr.com",Melany,McGraw,"",False,"DocuSign Viewer","2020-12-13T12:02:30.5500000Z",Active,"Melany.McGraw_tally_demo"
"00ccce4f-2bdf-4419-ad58-a1a3da6d5eea","Tally Account 18","Braxton.Rodgers_tally_demo@dsxtr.com",Braxton,Rodgers,"",False,"DocuSign Viewer","2020-04-20T02:32:36.1700000Z",Closed,"Braxton.Rodgers_tally_demo"
"00daadd5-4030-4ce4-9980-c86b5d4e6e1a","Tally Account 18","Phoebe.Hurst_tally_demo@dsxtr.com",Phoebe,Hurst,"",False,"DocuSign Viewer","2020-12-27T22:02:05.4770000Z",Closed,"Phoebe.Hurst_tally_demo"
"0100106d-a23d-405b-b2d6-53f0bd5c2b18","","Edwin.Nunez_tally_demo@dsxtr.com",Edwin,Nunez,"",False,"DocuSign Viewer","2021-03-12T12:51:06.5600000Z",Closed,"Edwin.Nunez_tally_demo"
"010686c6-0b7a-4e1d-833d-0a8df02357e6","","Jeremy.Olson_tally_demo@dsxtr.com",Jeremy,Olson,"",False,"DocuSign Viewer","2021-01-27T07:45:40.2300000Z",Active,"Jeremy.Olson_tally_demo"
"0109c39e-c766-4cf1-ba71-d91522fe3632","Tally Account 18","Rose.Miller-Garrison_tally_demo@dsxtr.com",Rose,"Miller-Garrison","",False,"DocuSign Viewer","2020-12-02T06:47:24.0670000Z",Closed,"Rose.Miller-Garrison_tally_demo"
"01112d3f-75b1-4e66-afe8-7652b84f68a9","","Alissa.Adair_tally_demo@dsxtr.com",Alissa,Adair,"",False,"DocuSign Viewer","2021-03-21T22:45:56.8800000Z",Closed,"Alissa.Adair_tally_demo"
"012cdbdc-cfe1-4c1e-931c-037a01a0f59f","Tally Account 18","Cassandra.Fagan_tally_demo@dsxtr.com",Cassandra,Fagan,"",False,"DocuSign Viewer","2020-05-29T11:46:03.1230000Z",Closed,"Cassandra.Fagan_tally_demo"
"013ac0eb-33c8-45af-804c-211f18d3abaf","Tally Account 18","Isabelle.Whittaker_tally_demo@dsxtr.com",Isabelle,Whittaker,"",False,"DocuSign Viewer","2020-04-16T07:35:56.8900000Z",Closed,"Isabelle.Whittaker_tally_demo"
"0149d855-2e95-442b-801b-ffc1961558ee","Tally Account 18","Raul.Hughes_tally_demo@dsxtr.com",Raul,Hughes,"",False,"DocuSign Viewer","2020-08-22T19:46:28.5770000Z",Closed,"Raul.Hughes_tally_demo"
"014d7872-9eea-4f08-aeed-bb308a2dc867","Tally Account 18","Laila.Hickman_tally_demo@dsxtr.com",Laila,Hickman,"",False,"DocuSign Viewer","2020-06-14T21:45:49.8230000Z",Closed,"Laila.Hickman_tally_demo"
"0159f0e5-2ae5-47c8-9134-2a47389ffd00","Tally Account 18","Nevaeh.McWilliams_tally_demo@dsxtr.com",Nevaeh,McWilliams,"",False,"DocuSign Viewer","2020-09-15T18:45:45.7300000Z",Active,"Nevaeh.McWilliams_tally_demo"
"015eb97a-a5b8-4f9d-9b06-a21bdebe6308","Tally Account 18","Jaiden.Calhoun_tally_demo@dsxtr.com",Jaiden,Calhoun,"",False,"DocuSign Viewer","2020-09-06T21:51:53.5600000Z",Closed,"Jaiden.Calhoun_tally_demo"
"01607ffe-03fd-4090-b6ac-4ea8ceeed44d","Tally Account 18","Dakota.Clarke_tally_demo@dsxtr.com",Dakota,Clarke,"",False,"DocuSign Viewer","2020-05-28T14:46:16.0670000Z",Closed,"Dakota.Clarke_tally_demo"
"0164f2b5-ada7-4ef2-93d2-b0a5cf9c513f","Tally Account 18","Sarah.Quinn_tally_demo@dsxtr.com",Sarah,Quinn,"",False,"DocuSign Viewer","2020-11-05T10:55:51.1030000Z",Closed,"Sarah.Quinn_tally_demo"
"01698ebe-9e26-409e-af00-2aff84af69e5","Tally Account 18","Matthew.Fitch-Reece_tally_demo@dsxtr.com",Matthew,"Fitch-Reece","",False,"DocuSign Viewer","2020-11-17T14:46:35.8670000Z",Active,"Matthew.Fitch-Reece_tally_demo"
"016ca010-b347-4e67-b6a9-edda6970318b","","Andre.McCurdy_tally_bf8ea43a-4d47-45a0-81cb-2a715900b3a3@dsxtr.com",Stella,Walsh,"",True,"Account Administrator","2021-02-20T20:57:45.9730000Z",Closed,"Andre.McCurdy_tally_bf8ea43a-4d47-45a0-81cb-2a715900b3a3"
"01742613-4e24-48dc-8742-6aaa2d1d627d","Tally Account 18","Elliot.McMahon_tally_demo@dsxtr.com",Elliot,McMahon,"",False,"DocuSign Viewer","2020-12-18T21:01:16.8770000Z",Closed,"Elliot.McMahon_tally_demo"
"0179985b-194d-4f1c-afd7-e550bad8ed25","Tally Account 18","Gustavo.McMahan_tally_demo@dsxtr.com",Gustavo,McMahan,"",False,"DocuSign Viewer","2020-09-25T09:46:39.4070000Z",Active,"Gustavo.McMahan_tally_demo"
"017b719f-e046-47ba-b142-0449d144fd3e","Tally Account 18","Roger.Doyle_tally_demo@dsxtr.com",Roger,Doyle,"",False,"DocuSign Viewer","2020-06-06T16:58:19.9430000Z",Active,"Roger.Doyle_tally_demo"
"018f5f9c-5575-4581-853a-5eb2c31b7304","","Sadie.Scott_tally_demo@dsxtr.com",Sadie,Scott,"",False,"DocuSign Viewer","2021-02-24T17:00:11.6200000Z",Active,"Sadie.Scott_tally_demo"
"01991ad2-9ea8-4837-9373-c0e06784c02e","Tally Account 18","Emmanuel.Blair_tally_demo@dsxtr.com",Emmanuel,Blair,"",False,"DocuSign Viewer","2020-12-17T04:06:16.9870000Z",Closed,"Emmanuel.Blair_tally_demo"
"01a42107-eb11-42ef-b56a-8e5a465376b8","Tally Account 18","Eddie.Hatch_tally_demo@dsxtr.com",Eddie,Hatch,"",False,"DocuSign Viewer","2020-11-13T16:46:53.6300000Z",Closed,"Eddie.Hatch_tally_demo"
"01b1519b-e0e5-49a2-b766-da2dbaf711d2","","Janelle.Peacock_tally_demo@dsxtr.com",Janelle,Peacock,"",False,"DocuSign Viewer","2021-02-16T21:57:00.6730000Z",Closed,"Janelle.Peacock_tally_demo"
"01b844f7-8cb2-43e6-83db-c53b191e35e5","Tally Account 18","Savanna.Thornton_tally_demo@dsxtr.com",Savanna,Thornton,"",False,"DocuSign Viewer","2020-09-10T22:46:35.8100000Z",Closed,"Savanna.Thornton_tally_demo"
"01c3af16-1596-4192-a7c2-e8dc1a70e193","Tally Account 18","Dylan.Sheehan_tally_demo@dsxtr.com",Dylan,Sheehan,"",False,"DocuSign Viewer","2020-07-04T17:45:54.4330000Z",Active,"Dylan.Sheehan_tally_demo"
"01cbdaa1-713b-4e20-9a80-cded5c4c86b1","Tally Account 18","paul.allen_tally_demo_18@dsxtr.com",Paul,Allen,"",True,"Account Administrator","2020-04-07T18:22:57.5530000Z",Active,"paul.allen_tally_demo_18"
"01dc76a9-180c-4a86-b584-c5acb1335e88","Tally Account 18","Bennett.McCarty_tally_7f45c9cb-b190-457a-ad16-2909009c3dcf@dsxtr.com",Zion,Hutchinson,"",True,"Account Administrator","2020-12-11T16:06:55.7170000Z",Closed,"Bennett.McCarty_tally_7f45c9cb-b190-457a-ad16-2909009c3dcf"
"01dff270-87c5-4a74-b95d-253ac329dc0f","","Jayson.Holmes_tally_demo@dsxtr.com",Jayson,Holmes,"",False,"DocuSign Viewer","2021-02-06T23:56:50.4030000Z",Closed,"Jayson.Holmes_tally_demo"
"01e0d52a-f944-4225-b6fe-3c7c186e5d80","","Kristina.Little_tally_demo@dsxtr.com",Kristina,Little,"",False,"DocuSign Viewer","2021-03-21T11:45:27.1800000Z",Closed,"Kristina.Little_tally_demo"
"01ff9a5a-3c3c-481b-b053-cd8942dd7e97","Tally Account 18","Cheyanne.O'Connor-Dixon_tally_demo@dsxtr.com",Cheyanne,"O'Connor-Dixon","",False,"DocuSign Viewer","2020-07-03T19:45:51.1730000Z",Closed,"Cheyanne.O'Connor-Dixon_tally_demo"
"0201adf3-a55e-4054-bdc8-3730af2de687","Tally Account 18","Dallas.Tobin_tally_demo@dsxtr.com",Dallas,Tobin,"",False,"DocuSign Viewer","2020-05-24T15:45:33.1930000Z",Active,"Dallas.Tobin_tally_demo"
"020e1a69-fe01-43e9-b67a-b7b91cae556f","Tally Account 18","Allen.Rogers_tally_demo@dsxtr.com",Allen,Rogers,"",False,"DocuSign Viewer","2020-06-18T02:46:00.5770000Z",Active,"Allen.Rogers_tally_demo"
"020f47ca-31c3-41c3-97f5-ea0086544d66","Tally Account 18","Kayden.McManus_tally_demo@dsxtr.com",Kayden,McManus,"",False,"DocuSign Viewer","2020-10-27T04:47:21.3800000Z",Closed,"Kayden.McManus_tally_demo"
"02136187-0c26-4881-b8c1-351c270943db","","Mitchell.Emery_tally_demo@dsxtr.com",Mitchell,Emery,"",False,"DocuSign Viewer","2021-02-18T07:57:09.1300000Z",Active,"Mitchell.Emery_tally_demo"
"02161b1e-a80a-4157-8793-bf4713ee401b","Tally Account 18","Sawyer.Munn_tally_demo@dsxtr.com",Sawyer,Munn,"",False,"DocuSign Viewer","2020-10-13T20:46:30.2470000Z",Closed,"Sawyer.Munn_tally_demo"
"02288de4-d506-4ce5-bf32-9f953bebbca3","Tally Account 18","Julissa.Roach_tally_demo@dsxtr.com",Julissa,Roach,"",False,"DocuSign Viewer","2020-09-19T00:47:16.4670000Z",Active,"Julissa.Roach_tally_demo"
"023474c8-eff5-4f11-bd2a-f0f9a0d92d6e","Tally Account 18","Jaslene.Kidd_tally_demo@dsxtr.com",Jaslene,Kidd,"",False,"DocuSign Viewer","2020-04-16T23:14:50.2970000Z",Closed,"Jaslene.Kidd_tally_demo"
"0234a955-9540-498e-8bc6-3d17a2ec33f3","Tally Account 18","Dulce.Somerville-Murdock_tally_demo@dsxtr.com",Dulce,"Somerville-Murdock","",False,"DocuSign Viewer","2020-12-19T03:01:26.7000000Z",Closed,"Dulce.Somerville-Murdock_tally_demo"
"0237bd59-3470-4121-bb22-c29d15c59f2f","Tally Account 18","Janelle.Roberts_tally_demo@dsxtr.com",Janelle,Roberts,"",False,"DocuSign Viewer","2020-08-18T22:47:30.1200000Z",Closed,"Janelle.Roberts_tally_demo"
"0242142d-ce23-48b5-b258-6bf742fa3ea7","","Karla.Smith_tally_23ec3fab-0f46-42fc-b39b-72f6023cce60@dsxtr.com",Abraham,Moody,"",True,"Account Administrator","2021-02-01T20:48:20.2100000Z",Active,"Karla.Smith_tally_23ec3fab-0f46-42fc-b39b-72f6023cce60"
"0250d296-2af2-4b5a-8581-49c9eb6234b9","Tally Account 18","Frank.Fernandez_tally_demo@dsxtr.com",Frank,Fernandez,"",False,"DocuSign Viewer","2020-06-29T16:50:40.1730000Z",Closed,"Frank.Fernandez_tally_demo"
"0252b0c0-9ea3-4e59-b7c9-a4b1f026e265","Tally Account 18","Kaitlyn.Spears_tally_demo@dsxtr.com",Kaitlyn,Spears,"",False,"DocuSign Viewer","2020-10-04T12:48:36.3230000Z",Closed,"Kaitlyn.Spears_tally_demo"
"02561a3c-f3f1-44b0-8588-c3c1ccd0918c","Tally Account 18","Alaina.Clay_tally_demo@dsxtr.com",Alaina,Clay,"",False,"DocuSign Viewer","2020-07-18T16:46:14.0830000Z",Active,"Alaina.Clay_tally_demo"
"025b612d-d451-4511-b668-bf53436a4da4","","Abigail.Jacobs_tally_demo@dsxtr.com",Abigail,Jacobs,"",False,"DocuSign Viewer","2021-03-16T08:47:24.5000000Z",Active,"Abigail.Jacobs_tally_demo"
"025da275-5f9c-4e4d-a041-a5ee703b5cc3","","Brennan.Roy_tally_demo@dsxtr.com",Brennan,Roy,"",False,"DocuSign Viewer","2021-03-15T00:45:28.4070000Z",Active,"Brennan.Roy_tally_demo"
"0275fc73-e749-4ef3-a2eb-1847fd6af420","Tally Account 18","Kimberly.McKenzie_tally_demo@dsxtr.com",Kimberly,McKenzie,"",False,"DocuSign Viewer","2020-08-02T16:46:10.8530000Z",Closed,"Kimberly.McKenzie_tally_demo"
"027a5b99-ceeb-4db8-bbdc-669bb50e3393","","Nina.Cunningham-Lewis_tally_demo@dsxtr.com",Nina,"Cunningham-Lewis","",False,"DocuSign Viewer","2021-02-10T22:58:04.4630000Z",Active,"Nina.Cunningham-Lewis_tally_demo"
"027c4ef3-7dfa-4ab1-8f02-b7b265a342ce","Tally Account 18","Zoey.MacLean_tally_demo@dsxtr.com",Zoey,MacLean,"",False,"DocuSign Viewer","2020-09-20T00:45:39.3430000Z",Closed,"Zoey.MacLean_tally_demo"
"027f48ba-fbc2-413f-8b60-b1b4066deda2","Tally Account 18","Tatiana.Hill_tally_demo@dsxtr.com",Tatiana,Hill,"",False,"DocuSign Viewer","2020-06-02T12:45:37.7270000Z",Closed,"Tatiana.Hill_tally_demo"
"028218cc-febd-4282-baa9-7d4a00a45f0e","Tally Account 18","Micheal.McNally_tally_demo@dsxtr.com",Micheal,McNally,"",False,"DocuSign Viewer","2020-07-13T00:45:48.4730000Z",Active,"Micheal.McNally_tally_demo"
"02863fe3-e795-40ae-8b12-0a00d1b21e67","Tally Account 18","Angel.Malloy_tally_demo@dsxtr.com",Angel,Malloy,"",False,"DocuSign Viewer","2020-09-13T11:46:33.7830000Z",Closed,"Angel.Malloy_tally_demo"
"0293f4c5-b363-4d1a-a3fb-b78c53596b6b","Tally Account 18","Jerry.Chaney_tally_demo@dsxtr.com",Jerry,Chaney,"",False,"DocuSign Viewer","2020-11-03T00:46:52.3530000Z",Closed,"Jerry.Chaney_tally_demo"
"02a2f765-ee56-4a0e-85ff-0f6870dc0339","Tally Account 18","Jessica.Murray_tally_demo@dsxtr.com",Jessica,Murray,"",False,"DocuSign Viewer","2020-09-03T09:46:15.4700000Z",Closed,"Jessica.Murray_tally_demo"
"02c312c6-0703-456b-b4e0-be0483535ea5","Tally Account 18","Emiliano.Robertson_tally_demo@dsxtr.com",Emiliano,Robertson,"",False,"DocuSign Viewer","2020-07-13T10:46:47.5030000Z",Closed,"Emiliano.Robertson_tally_demo"
"02c978d1-8962-4d64-97aa-c4df95e83509","Tally Account 18","Charlotte.Hickman_tally_demo@dsxtr.com",Charlotte,Hickman,"",False,"DocuSign Viewer","2020-07-19T17:45:56.1230000Z",Closed,"Charlotte.Hickman_tally_demo"
"02d75f1e-04ef-412c-9119-59890f2da1bf","Tally Account 18","Elise.Knight_tally_demo@dsxtr.com",Elise,Knight,"",False,"DocuSign Viewer","2020-12-26T06:02:11.5200000Z",Closed,"Elise.Knight_tally_demo"
"02da7ad6-5942-44a4-a145-1f5dd57db76e","Tally Account 18","Valentina.Howe_tally_demo@dsxtr.com",Valentina,Howe,"",False,"DocuSign Viewer","2020-09-24T17:45:58.9230000Z",Closed,"Valentina.Howe_tally_demo"
"02e0dfb5-95af-4a55-b364-636bfc629024","Tally Account 18","Colton.Hopper_tally_demo@dsxtr.com",Colton,Hopper,"",False,"DocuSign Viewer","2020-12-18T22:01:32.4330000Z",Closed,"Colton.Hopper_tally_demo"
"02e1025e-3515-4395-b5d0-1ec93673311c","","Eva.McCann_tally_a102a647-22a2-47b2-92ce-1c86f5b9dfd5@dsxtr.com",Cristian,"Galbraith-Jordan","",True,"Account Administrator","2021-03-09T01:44:46.6700000Z",Closed,"Eva.McCann_tally_a102a647-22a2-47b2-92ce-1c86f5b9dfd5"
"02e4f065-3e64-445a-a4e4-194bbd7094a7","Tally Account 18","Lydia.Maurer_tally_demo@dsxtr.com",Lydia,Maurer,"",False,"DocuSign Viewer","2020-09-07T20:46:31.9600000Z",Active,"Lydia.Maurer_tally_demo"
"02e7580d-d290-46d9-91ab-7157eec0350d","Tally Account 18","Cesar.Miller_tally_demo@dsxtr.com",Cesar,Miller,"",False,"DocuSign Viewer","2020-08-29T08:45:26.3900000Z",Closed,"Cesar.Miller_tally_demo"
"02f8f028-fd49-4e16-b70b-98ee70ac86e8","Tally Account 18","Haley.Egan_tally_demo@dsxtr.com",Haley,Egan,"",False,"","2020-08-12T04:48:25.7470000Z",Active,"Haley.Egan_tally_demo"
"03049d8a-fb86-4c34-9377-da5be24d23f7","Tally Account 18","Finn.Crowley_tally_demo@dsxtr.com",Finn,Crowley,"",False,"DocuSign Viewer","2020-06-16T04:45:48.8770000Z",Active,"Finn.Crowley_tally_demo"
"03108bb5-2e5e-4d65-b2e1-4700a2feb407","Tally Account 18","Anya.Shields_tally_demo@dsxtr.com",Anya,Shields,"",False,"DocuSign Viewer","2020-12-06T21:46:47.9900000Z",Closed,"Anya.Shields_tally_demo"
"03122168-33c3-4cce-837b-83231a8e0bbe","","Alec.Kennedy_tally_demo@dsxtr.com",Alec,Kennedy,"",False,"DocuSign Viewer","2021-02-21T20:57:07.5830000Z",Closed,"Alec.Kennedy_tally_demo"
"031a32da-6208-4166-89dd-5d13275a8b7f","Tally Account 18","Ximena.McBride-McClanahan_tally_demo@dsxtr.com",Ximena,"McBride-McClanahan","",False,"DocuSign Viewer","2020-11-25T21:46:04.9500000Z",Closed,"Ximena.McBride-McClanahan_tally_demo"
"03205099-ce46-4845-b284-5bb4515e86fd","Tally Account 18","Arianna.Lopez_tally_demo@dsxtr.com",Arianna,Lopez,"",False,"DocuSign Viewer","2020-08-16T04:46:41.2000000Z",Closed,"Arianna.Lopez_tally_demo"
"03258bae-2629-4775-930d-92e5c7d9736b","Tally Account 18","Elijah.Hart_tally_demo@dsxtr.com",Elijah,Hart,"",False,"DocuSign Viewer","2020-11-06T02:48:12.3170000Z",Closed,"Elijah.Hart_tally_demo"
"0334ba5b-dd2d-4f0a-a534-5e9f6c655ea3","","Kira.Evans_tally_demo@dsxtr.com",Kira,Evans,"",False,"DocuSign Viewer","2021-03-22T06:45:19.4030000Z",Active,"Kira.Evans_tally_demo"
"03364709-6b08-4113-a3ff-1fd58177314a","Tally Account 18","Talia.Andersen_tally_demo@dsxtr.com",Talia,Andersen,"",False,"DocuSign Viewer","2020-07-22T16:45:30.1300000Z",Closed,"Talia.Andersen_tally_demo"
"033a9116-8c48-4a17-b9cf-0e16f276b2e6","","Matthew.Noonan_tally_demo@dsxtr.com",Matthew,Noonan,"",False,"DocuSign Viewer","2021-02-25T18:58:56.8370000Z",Active,"Matthew.Noonan_tally_demo"
"033b725b-a709-4540-8398-d4b7f63bbe8d","Tally Account 18","Solomon.Head_tally_demo@dsxtr.com",Solomon,Head,"",False,"DocuSign Viewer","2020-11-29T13:46:22.3230000Z",Active,"Solomon.Head_tally_demo"
"0342f0fe-b61f-4f68-9f06-7c0778fa003a","Tally Account 18","Rylee.Sandoval_tally_demo@dsxtr.com",Rylee,Sandoval,"",False,"DocuSign Viewer","2020-09-13T09:52:17.5130000Z",Closed,"Rylee.Sandoval_tally_demo"
"0347316b-ad27-4d32-adb6-64344c0e3ace","Tally Account 18","Nicole.Grant_tally_demo@dsxtr.com",Nicole,Grant,"",False,"DocuSign Viewer","2020-04-21T14:20:44.1630000Z",Active,"Nicole.Grant_tally_demo"
"034dbe96-f92c-4da3-b832-992a21e08160","Tally Account 18","Samantha.Wiley_tally_demo@dsxtr.com",Samantha,Wiley,"",False,"DocuSign Viewer","2020-11-25T09:47:52.6400000Z",Closed,"Samantha.Wiley_tally_demo"
"0353e4f6-d79e-4a4d-ac25-487829815475","Tally Account 18","Isiah.Jordan_tally_demo@dsxtr.com",Isiah,Jordan,"",False,"DocuSign Viewer","2020-09-17T09:46:25.5900000Z",Closed,"Isiah.Jordan_tally_demo"
"0357505b-df39-400f-8d90-9a2099303176","Tally Account 18","Luis.Moody_tally_demo@dsxtr.com",Luis,Moody,"",False,"DocuSign Viewer","2020-10-05T02:46:41.6900000Z",Active,"Luis.Moody_tally_demo"
"0358e46b-ca98-4deb-868f-3d231ffb60fb","Tally Account 18","Kristen.Myers_tally_demo@dsxtr.com",Kristen,Myers,"",False,"DocuSign Viewer","2020-05-29T07:48:29.4070000Z",Closed,"Kristen.Myers_tally_demo"
"035ada9f-0383-4ac6-8717-13a7bf096a94","Tally Account 18","Rachel.King_tally_demo@dsxtr.com",Rachel,King,"",False,"DocuSign Viewer","2020-11-20T11:48:38.8430000Z",Closed,"Rachel.King_tally_demo"
"035dc613-e4d4-4b0b-9008-b0a857999c54","Tally Account 18","Justin.Howe-Kelley_tally_demo@dsxtr.com",Justin,"Howe-Kelley","",False,"DocuSign Viewer","2020-06-19T00:45:27.3570000Z",Active,"Justin.Howe-Kelley_tally_demo"
"035f2105-ce4b-48cc-b47a-9c7f8523be81","Tally Account 18","Uriel.Barrett_tally_demo@dsxtr.com",Uriel,Barrett,"",False,"DocuSign Viewer","2020-04-15T02:49:21.7370000Z",Active,"Uriel.Barrett_tally_demo"
"035f76f6-852e-4779-aab6-00e5f45421f5","Tally Account 18","Priscilla.Pearson_tally_demo@dsxtr.com",Priscilla,Pearson,"",False,"DocuSign Viewer","2020-06-06T22:47:06.1530000Z",Active,"Priscilla.Pearson_tally_demo"
"03744e59-af10-4ae9-84ca-fd5ac0e89dcc","","Valerie.Morrison_tally_demo@dsxtr.com",Valerie,Morrison,"",False,"DocuSign Viewer","2021-01-31T15:46:36.3230000Z",Active,"Valerie.Morrison_tally_demo"
